매장ID,요일,날짜,영업여부,프로모션여부,공휴일여부,학교휴교여부
680,5,2015-08-07,1.0,1,0,1
681,5,2015-08-07,1.0,1,0,1
684,5,2015-08-07,1.0,1,0,1
685,5,2015-08-07,1.0,1,0,1
687,5,2015-08-07,1.0,1,0,1
689,5,2015-08-07,1.0,1,0,1
690,5,2015-08-07,1.0,1,0,1
691,5,2015-08-07,1.0,1,0,1
692,5,2015-08-07,1.0,1,0,1
693,5,2015-08-07,1.0,1,0,1
694,5,2015-08-07,1.0,1,0,1
695,5,2015-08-07,1.0,1,0,1
696,5,2015-08-07,1.0,1,0,1
697,5,2015-08-07,1.0,1,0,1
699,5,2015-08-07,1.0,1,0,1
700,5,2015-08-07,1.0,1,0,1
701,5,2015-08-07,1.0,1,0,1
702,5,2015-08-07,1.0,1,0,1
703,5,2015-08-07,1.0,1,0,1
705,5,2015-08-07,1.0,1,0,1
706,5,2015-08-07,1.0,1,0,1
707,5,2015-08-07,1.0,1,0,1
710,5,2015-08-07,1.0,1,0,1
711,5,2015-08-07,1.0,1,0,1
712,5,2015-08-07,1.0,1,0,1
713,5,2015-08-07,1.0,1,0,1
714,5,2015-08-07,1.0,1,0,1
716,5,2015-08-07,1.0,1,0,1
717,5,2015-08-07,1.0,1,0,1
718,5,2015-08-07,1.0,1,0,1
719,5,2015-08-07,1.0,1,0,1
720,5,2015-08-07,1.0,1,0,1
721,5,2015-08-07,1.0,1,0,1
722,5,2015-08-07,1.0,1,0,1
723,5,2015-08-07,1.0,1,0,1
724,5,2015-08-07,1.0,1,0,1
725,5,2015-08-07,1.0,1,0,1
727,5,2015-08-07,1.0,1,0,1
728,5,2015-08-07,1.0,1,0,1
729,5,2015-08-07,1.0,1,0,1
731,5,2015-08-07,1.0,1,0,1
732,5,2015-08-07,1.0,1,0,1
733,5,2015-08-07,1.0,1,0,1
734,5,2015-08-07,1.0,1,0,1
736,5,2015-08-07,1.0,1,0,1
737,5,2015-08-07,1.0,1,0,1
738,5,2015-08-07,1.0,1,0,1
739,5,2015-08-07,1.0,1,0,1
740,5,2015-08-07,1.0,1,0,1
741,5,2015-08-07,1.0,1,0,1
742,5,2015-08-07,1.0,1,0,1
744,5,2015-08-07,1.0,1,0,1
746,5,2015-08-07,1.0,1,0,1
748,5,2015-08-07,1.0,1,0,1
749,5,2015-08-07,1.0,1,0,1
750,5,2015-08-07,1.0,1,0,1
751,5,2015-08-07,1.0,1,0,1
752,5,2015-08-07,1.0,1,0,1
753,5,2015-08-07,1.0,1,0,1
756,5,2015-08-07,1.0,1,0,1
757,5,2015-08-07,1.0,1,0,1
758,5,2015-08-07,1.0,1,0,1
759,5,2015-08-07,1.0,1,0,1
762,5,2015-08-07,1.0,1,0,1
763,5,2015-08-07,1.0,1,0,1
764,5,2015-08-07,1.0,1,0,1
765,5,2015-08-07,1.0,1,0,1
766,5,2015-08-07,1.0,1,0,1
767,5,2015-08-07,1.0,1,0,1
768,5,2015-08-07,1.0,1,0,1
769,5,2015-08-07,1.0,1,0,1
770,5,2015-08-07,1.0,1,0,1
771,5,2015-08-07,1.0,1,0,1
772,5,2015-08-07,1.0,1,0,1
773,5,2015-08-07,1.0,1,0,1
774,5,2015-08-07,1.0,1,0,1
775,5,2015-08-07,1.0,1,0,1
776,5,2015-08-07,1.0,1,0,1
777,5,2015-08-07,1.0,1,0,1
778,5,2015-08-07,1.0,1,0,1
782,5,2015-08-07,1.0,1,0,1
784,5,2015-08-07,1.0,1,0,1
785,5,2015-08-07,1.0,1,0,1
789,5,2015-08-07,1.0,1,0,1
790,5,2015-08-07,1.0,1,0,1
791,5,2015-08-07,1.0,1,0,1
792,5,2015-08-07,1.0,1,0,1
793,5,2015-08-07,1.0,1,0,1
795,5,2015-08-07,1.0,1,0,1
796,5,2015-08-07,1.0,1,0,1
797,5,2015-08-07,1.0,1,0,1
799,5,2015-08-07,1.0,1,0,1
800,5,2015-08-07,1.0,1,0,1
801,5,2015-08-07,1.0,1,0,1
802,5,2015-08-07,1.0,1,0,1
803,5,2015-08-07,1.0,1,0,1
804,5,2015-08-07,1.0,1,0,1
805,5,2015-08-07,1.0,1,0,1
806,5,2015-08-07,1.0,1,0,1
807,5,2015-08-07,1.0,1,0,1
809,5,2015-08-07,1.0,1,0,1
810,5,2015-08-07,1.0,1,0,1
811,5,2015-08-07,1.0,1,0,1
813,5,2015-08-07,1.0,1,0,1
815,5,2015-08-07,1.0,1,0,1
816,5,2015-08-07,1.0,1,0,1
818,5,2015-08-07,1.0,1,0,1
819,5,2015-08-07,1.0,1,0,1
820,5,2015-08-07,1.0,1,0,1
822,5,2015-08-07,1.0,1,0,1
823,5,2015-08-07,1.0,1,0,1
824,5,2015-08-07,1.0,1,0,1
825,5,2015-08-07,1.0,1,0,1
826,5,2015-08-07,1.0,1,0,1
829,5,2015-08-07,1.0,1,0,1
831,5,2015-08-07,1.0,1,0,1
832,5,2015-08-07,1.0,1,0,1
833,5,2015-08-07,1.0,1,0,1
835,5,2015-08-07,1.0,1,0,1
837,5,2015-08-07,1.0,1,0,1
840,5,2015-08-07,1.0,1,0,1
842,5,2015-08-07,1.0,1,0,1
844,5,2015-08-07,1.0,1,0,1
845,5,2015-08-07,1.0,1,0,1
846,5,2015-08-07,1.0,1,0,1
847,5,2015-08-07,1.0,1,0,1
848,5,2015-08-07,1.0,1,0,1
849,5,2015-08-07,1.0,1,0,1
850,5,2015-08-07,1.0,1,0,1
851,5,2015-08-07,1.0,1,0,1
852,5,2015-08-07,1.0,1,0,1
853,5,2015-08-07,1.0,1,0,1
855,5,2015-08-07,1.0,1,0,1
856,5,2015-08-07,1.0,1,0,1
857,5,2015-08-07,1.0,1,0,1
858,5,2015-08-07,1.0,1,0,1
859,5,2015-08-07,1.0,1,0,1
860,5,2015-08-07,1.0,1,0,1
861,5,2015-08-07,1.0,1,0,1
862,5,2015-08-07,1.0,1,0,1
863,5,2015-08-07,1.0,1,0,1
864,5,2015-08-07,1.0,1,0,1
865,5,2015-08-07,1.0,1,0,1
866,5,2015-08-07,1.0,1,0,1
867,5,2015-08-07,1.0,1,0,1
868,5,2015-08-07,1.0,1,0,1
871,5,2015-08-07,1.0,1,0,1
872,5,2015-08-07,1.0,1,0,1
874,5,2015-08-07,1.0,1,0,1
875,5,2015-08-07,1.0,1,0,1
877,5,2015-08-07,1.0,1,0,1
879,5,2015-08-07,1.0,1,0,1
880,5,2015-08-07,1.0,1,0,1
881,5,2015-08-07,1.0,1,0,1
882,5,2015-08-07,1.0,1,0,1
883,5,2015-08-07,1.0,1,0,1
884,5,2015-08-07,1.0,1,0,1
885,5,2015-08-07,1.0,1,0,1
886,5,2015-08-07,1.0,1,0,1
887,5,2015-08-07,1.0,1,0,1
888,5,2015-08-07,1.0,1,0,1
890,5,2015-08-07,1.0,1,0,1
891,5,2015-08-07,1.0,1,0,1
893,5,2015-08-07,1.0,1,0,1
894,5,2015-08-07,1.0,1,0,1
895,5,2015-08-07,1.0,1,0,1
896,5,2015-08-07,1.0,1,0,1
897,5,2015-08-07,1.0,1,0,1
900,5,2015-08-07,1.0,1,0,1
901,5,2015-08-07,1.0,1,0,1
902,5,2015-08-07,1.0,1,0,1
903,5,2015-08-07,1.0,1,0,1
904,5,2015-08-07,1.0,1,0,1
905,5,2015-08-07,1.0,1,0,1
906,5,2015-08-07,1.0,1,0,1
907,5,2015-08-07,1.0,1,0,1
908,5,2015-08-07,1.0,1,0,1
909,5,2015-08-07,1.0,1,0,1
911,5,2015-08-07,1.0,1,0,1
912,5,2015-08-07,1.0,1,0,1
913,5,2015-08-07,1.0,1,0,1
914,5,2015-08-07,1.0,1,0,1
915,5,2015-08-07,1.0,1,0,1
916,5,2015-08-07,1.0,1,0,1
917,5,2015-08-07,1.0,1,0,1
919,5,2015-08-07,1.0,1,0,1
920,5,2015-08-07,1.0,1,0,1
922,5,2015-08-07,1.0,1,0,1
924,5,2015-08-07,1.0,1,0,1
925,5,2015-08-07,1.0,1,0,1
926,5,2015-08-07,1.0,1,0,1
927,5,2015-08-07,1.0,1,0,1
928,5,2015-08-07,1.0,1,0,1
929,5,2015-08-07,1.0,1,0,1
930,5,2015-08-07,1.0,1,0,1
931,5,2015-08-07,1.0,1,0,1
932,5,2015-08-07,1.0,1,0,1
934,5,2015-08-07,1.0,1,0,1
935,5,2015-08-07,1.0,1,0,1
936,5,2015-08-07,1.0,1,0,1
937,5,2015-08-07,1.0,1,0,1
938,5,2015-08-07,1.0,1,0,1
939,5,2015-08-07,1.0,1,0,1
941,5,2015-08-07,1.0,1,0,1
942,5,2015-08-07,1.0,1,0,1
943,5,2015-08-07,1.0,1,0,1
944,5,2015-08-07,1.0,1,0,1
945,5,2015-08-07,1.0,1,0,1
946,5,2015-08-07,1.0,1,0,1
947,5,2015-08-07,1.0,1,0,1
948,5,2015-08-07,1.0,1,0,1
950,5,2015-08-07,1.0,1,0,1
951,5,2015-08-07,1.0,1,0,1
952,5,2015-08-07,1.0,1,0,1
954,5,2015-08-07,1.0,1,0,1
955,5,2015-08-07,1.0,1,0,1
956,5,2015-08-07,1.0,1,0,1
960,5,2015-08-07,1.0,1,0,1
961,5,2015-08-07,1.0,1,0,1
962,5,2015-08-07,1.0,1,0,1
964,5,2015-08-07,1.0,1,0,1
965,5,2015-08-07,1.0,1,0,1
966,5,2015-08-07,1.0,1,0,1
967,5,2015-08-07,1.0,1,0,1
969,5,2015-08-07,1.0,1,0,1
970,5,2015-08-07,1.0,1,0,1
973,5,2015-08-07,1.0,1,0,1
974,5,2015-08-07,1.0,1,0,1
975,5,2015-08-07,1.0,1,0,1
976,5,2015-08-07,1.0,1,0,1
977,5,2015-08-07,1.0,1,0,1
980,5,2015-08-07,1.0,1,0,1
983,5,2015-08-07,1.0,1,0,1
984,5,2015-08-07,1.0,1,0,1
985,5,2015-08-07,1.0,1,0,1
986,5,2015-08-07,1.0,1,0,1
988,5,2015-08-07,1.0,1,0,1
989,5,2015-08-07,1.0,1,0,1
991,5,2015-08-07,1.0,1,0,1
992,5,2015-08-07,1.0,1,0,1
994,5,2015-08-07,1.0,1,0,1
997,5,2015-08-07,1.0,1,0,1
998,5,2015-08-07,1.0,1,0,1
1000,5,2015-08-07,1.0,1,0,1
1003,5,2015-08-07,1.0,1,0,1
1004,5,2015-08-07,1.0,1,0,1
1005,5,2015-08-07,1.0,1,0,1
1007,5,2015-08-07,1.0,1,0,1
1008,5,2015-08-07,1.0,1,0,1
1009,5,2015-08-07,1.0,1,0,1
1010,5,2015-08-07,1.0,1,0,1
1011,5,2015-08-07,1.0,1,0,1
1012,5,2015-08-07,1.0,1,0,1
1013,5,2015-08-07,1.0,1,0,1
1014,5,2015-08-07,1.0,1,0,1
1015,5,2015-08-07,1.0,1,0,1
1016,5,2015-08-07,1.0,1,0,1
1019,5,2015-08-07,1.0,1,0,1
1020,5,2015-08-07,1.0,1,0,1
1022,5,2015-08-07,1.0,1,0,1
1024,5,2015-08-07,1.0,1,0,1
1025,5,2015-08-07,1.0,1,0,1
1026,5,2015-08-07,1.0,1,0,1
1027,5,2015-08-07,1.0,1,0,1
1028,5,2015-08-07,1.0,1,0,1
1031,5,2015-08-07,1.0,1,0,1
1036,5,2015-08-07,1.0,1,0,1
1037,5,2015-08-07,1.0,1,0,1
1038,5,2015-08-07,1.0,1,0,1
1039,5,2015-08-07,1.0,1,0,1
1040,5,2015-08-07,1.0,1,0,1
1041,5,2015-08-07,1.0,1,0,1
1042,5,2015-08-07,1.0,1,0,1
1044,5,2015-08-07,1.0,1,0,1
1045,5,2015-08-07,1.0,1,0,1
1047,5,2015-08-07,1.0,1,0,1
1048,5,2015-08-07,1.0,1,0,1
1049,5,2015-08-07,1.0,1,0,1
1050,5,2015-08-07,1.0,1,0,1
1051,5,2015-08-07,1.0,1,0,1
1052,5,2015-08-07,1.0,1,0,1
1053,5,2015-08-07,1.0,1,0,1
1054,5,2015-08-07,1.0,1,0,1
1056,5,2015-08-07,1.0,1,0,1
1057,5,2015-08-07,1.0,1,0,1
1058,5,2015-08-07,1.0,1,0,1
1059,5,2015-08-07,1.0,1,0,1
1060,5,2015-08-07,1.0,1,0,1
1061,5,2015-08-07,1.0,1,0,1
1062,5,2015-08-07,1.0,1,0,1
1063,5,2015-08-07,1.0,1,0,1
1064,5,2015-08-07,1.0,1,0,1
1065,5,2015-08-07,1.0,1,0,1
1066,5,2015-08-07,1.0,1,0,1
1067,5,2015-08-07,1.0,1,0,1
1068,5,2015-08-07,1.0,1,0,1
1070,5,2015-08-07,1.0,1,0,1
1071,5,2015-08-07,1.0,1,0,1
1072,5,2015-08-07,1.0,1,0,1
1073,5,2015-08-07,1.0,1,0,1
1076,5,2015-08-07,1.0,1,0,1
1077,5,2015-08-07,1.0,1,0,1
1078,5,2015-08-07,1.0,1,0,1
1079,5,2015-08-07,1.0,1,0,1
1080,5,2015-08-07,1.0,1,0,1
1083,5,2015-08-07,1.0,1,0,1
1084,5,2015-08-07,1.0,1,0,1
1086,5,2015-08-07,1.0,1,0,1
1087,5,2015-08-07,1.0,1,0,1
1088,5,2015-08-07,1.0,1,0,1
1089,5,2015-08-07,1.0,1,0,1
1091,5,2015-08-07,1.0,1,0,1
1092,5,2015-08-07,1.0,1,0,1
1094,5,2015-08-07,1.0,1,0,1
1096,5,2015-08-07,1.0,1,0,1
1097,5,2015-08-07,1.0,1,0,1
1099,5,2015-08-07,1.0,1,0,1
1100,5,2015-08-07,1.0,1,0,1
1101,5,2015-08-07,1.0,1,0,1
1102,5,2015-08-07,1.0,1,0,1
1103,5,2015-08-07,1.0,1,0,1
1104,5,2015-08-07,1.0,1,0,1
1105,5,2015-08-07,1.0,1,0,1
1106,5,2015-08-07,1.0,1,0,1
1107,5,2015-08-07,1.0,1,0,1
1109,5,2015-08-07,1.0,1,0,1
1111,5,2015-08-07,1.0,1,0,1
1112,5,2015-08-07,1.0,1,0,1
1113,5,2015-08-07,1.0,1,0,1
1114,5,2015-08-07,1.0,1,0,1
1115,5,2015-08-07,1.0,1,0,1
1,4,2015-08-06,1.0,1,0,1
3,4,2015-08-06,1.0,1,0,1
7,4,2015-08-06,1.0,1,0,1
8,4,2015-08-06,1.0,1,0,1
9,4,2015-08-06,1.0,1,0,1
10,4,2015-08-06,1.0,1,0,1
11,4,2015-08-06,1.0,1,0,1
12,4,2015-08-06,1.0,1,0,1
13,4,2015-08-06,1.0,1,0,1
14,4,2015-08-06,1.0,1,0,1
15,4,2015-08-06,1.0,1,0,1
16,4,2015-08-06,1.0,1,0,1
19,4,2015-08-06,1.0,1,0,1
20,4,2015-08-06,1.0,1,0,1
21,4,2015-08-06,1.0,1,0,1
22,4,2015-08-06,1.0,1,0,1
23,4,2015-08-06,1.0,1,0,1
24,4,2015-08-06,1.0,1,0,1
25,4,2015-08-06,1.0,1,0,1
27,4,2015-08-06,1.0,1,0,1
29,4,2015-08-06,1.0,1,0,1
30,4,2015-08-06,1.0,1,0,1
31,4,2015-08-06,1.0,1,0,1
32,4,2015-08-06,1.0,1,0,1
33,4,2015-08-06,1.0,1,0,1
35,4,2015-08-06,1.0,1,0,1
36,4,2015-08-06,1.0,1,0,1
38,4,2015-08-06,1.0,1,0,1
39,4,2015-08-06,1.0,1,0,1
40,4,2015-08-06,1.0,1,0,1
41,4,2015-08-06,1.0,1,0,1
42,4,2015-08-06,1.0,1,0,1
43,4,2015-08-06,1.0,1,0,1
45,4,2015-08-06,1.0,1,0,1
46,4,2015-08-06,1.0,1,0,1
47,4,2015-08-06,1.0,1,0,1
48,4,2015-08-06,1.0,1,0,1
49,4,2015-08-06,1.0,1,0,1
50,4,2015-08-06,1.0,1,0,1
51,4,2015-08-06,1.0,1,0,1
52,4,2015-08-06,1.0,1,0,1
53,4,2015-08-06,1.0,1,0,1
56,4,2015-08-06,1.0,1,0,1
58,4,2015-08-06,1.0,1,0,1
61,4,2015-08-06,1.0,1,0,1
62,4,2015-08-06,1.0,1,0,1
63,4,2015-08-06,1.0,1,0,1
64,4,2015-08-06,1.0,1,0,1
66,4,2015-08-06,1.0,1,0,1
67,4,2015-08-06,1.0,1,0,1
68,4,2015-08-06,1.0,1,0,1
69,4,2015-08-06,1.0,1,0,1
70,4,2015-08-06,1.0,1,0,1
71,4,2015-08-06,1.0,1,0,1
72,4,2015-08-06,1.0,1,0,1
73,4,2015-08-06,1.0,1,0,1
74,4,2015-08-06,1.0,1,0,1
75,4,2015-08-06,1.0,1,0,1
76,4,2015-08-06,1.0,1,0,1
77,4,2015-08-06,1.0,1,0,1
79,4,2015-08-06,1.0,1,0,1
80,4,2015-08-06,1.0,1,0,1
81,4,2015-08-06,1.0,1,0,1
82,4,2015-08-06,1.0,1,0,1
83,4,2015-08-06,1.0,1,0,1
84,4,2015-08-06,1.0,1,0,1
86,4,2015-08-06,1.0,1,0,1
89,4,2015-08-06,1.0,1,0,1
90,4,2015-08-06,1.0,1,0,1
91,4,2015-08-06,1.0,1,0,1
92,4,2015-08-06,1.0,1,0,1
93,4,2015-08-06,1.0,1,0,1
94,4,2015-08-06,1.0,1,0,1
98,4,2015-08-06,1.0,1,0,1
99,4,2015-08-06,1.0,1,0,1
100,4,2015-08-06,1.0,1,0,1
101,4,2015-08-06,1.0,1,0,1
102,4,2015-08-06,1.0,1,0,1
105,4,2015-08-06,1.0,1,0,1
107,4,2015-08-06,1.0,1,0,1
108,4,2015-08-06,1.0,1,0,1
109,4,2015-08-06,1.0,1,0,1
110,4,2015-08-06,1.0,1,0,1
111,4,2015-08-06,1.0,1,0,1
112,4,2015-08-06,1.0,1,0,1
113,4,2015-08-06,1.0,1,0,1
115,4,2015-08-06,1.0,1,0,1
117,4,2015-08-06,1.0,1,0,1
118,4,2015-08-06,1.0,1,0,1
119,4,2015-08-06,1.0,1,0,1
120,4,2015-08-06,1.0,1,0,1
122,4,2015-08-06,1.0,1,0,1
124,4,2015-08-06,1.0,1,0,1
126,4,2015-08-06,1.0,1,0,1
127,4,2015-08-06,1.0,1,0,1
128,4,2015-08-06,1.0,1,0,1
129,4,2015-08-06,1.0,1,0,1
130,4,2015-08-06,1.0,1,0,1
131,4,2015-08-06,1.0,1,0,1
132,4,2015-08-06,1.0,1,0,1
135,4,2015-08-06,1.0,1,0,1
136,4,2015-08-06,1.0,1,0,1
137,4,2015-08-06,1.0,1,0,1
139,4,2015-08-06,1.0,1,0,1
140,4,2015-08-06,1.0,1,0,1
141,4,2015-08-06,1.0,1,0,1
142,4,2015-08-06,1.0,1,0,1
143,4,2015-08-06,1.0,1,0,1
144,4,2015-08-06,1.0,1,0,1
145,4,2015-08-06,1.0,1,0,1
146,4,2015-08-06,1.0,1,0,1
147,4,2015-08-06,1.0,1,0,1
149,4,2015-08-06,1.0,1,0,1
150,4,2015-08-06,1.0,1,0,1
152,4,2015-08-06,1.0,1,0,1
153,4,2015-08-06,1.0,1,0,1
154,4,2015-08-06,1.0,1,0,1
155,4,2015-08-06,1.0,1,0,1
157,4,2015-08-06,1.0,1,0,1
158,4,2015-08-06,1.0,1,0,1
159,4,2015-08-06,1.0,1,0,1
160,4,2015-08-06,1.0,1,0,1
161,4,2015-08-06,1.0,1,0,1
162,4,2015-08-06,1.0,1,0,1
164,4,2015-08-06,1.0,1,0,1
165,4,2015-08-06,1.0,1,0,1
166,4,2015-08-06,1.0,1,0,1
168,4,2015-08-06,1.0,1,0,1
169,4,2015-08-06,1.0,1,0,1
170,4,2015-08-06,1.0,1,0,1
171,4,2015-08-06,1.0,1,0,1
172,4,2015-08-06,1.0,1,0,1
174,4,2015-08-06,1.0,1,0,1
175,4,2015-08-06,1.0,1,0,1
176,4,2015-08-06,1.0,1,0,1
179,4,2015-08-06,1.0,1,0,1
180,4,2015-08-06,1.0,1,0,1
181,4,2015-08-06,1.0,1,0,1
182,4,2015-08-06,1.0,1,0,1
183,4,2015-08-06,1.0,1,0,1
184,4,2015-08-06,1.0,1,0,1
186,4,2015-08-06,1.0,1,0,1
187,4,2015-08-06,1.0,1,0,1
188,4,2015-08-06,1.0,1,0,1
189,4,2015-08-06,1.0,1,0,1
190,4,2015-08-06,1.0,1,0,1
191,4,2015-08-06,1.0,1,0,1
192,4,2015-08-06,1.0,1,0,1
193,4,2015-08-06,1.0,1,0,1
194,4,2015-08-06,1.0,1,0,1
195,4,2015-08-06,1.0,1,0,1
197,4,2015-08-06,1.0,1,0,1
199,4,2015-08-06,1.0,1,0,1
200,4,2015-08-06,1.0,1,0,1
201,4,2015-08-06,1.0,1,0,1
202,4,2015-08-06,1.0,1,0,1
204,4,2015-08-06,1.0,1,0,1
206,4,2015-08-06,1.0,1,0,1
207,4,2015-08-06,1.0,1,0,1
209,4,2015-08-06,1.0,1,0,1
210,4,2015-08-06,1.0,1,0,1
212,4,2015-08-06,1.0,1,0,1
213,4,2015-08-06,1.0,1,0,1
214,4,2015-08-06,1.0,1,0,1
215,4,2015-08-06,1.0,1,0,1
216,4,2015-08-06,1.0,1,0,1
217,4,2015-08-06,1.0,1,0,1
218,4,2015-08-06,1.0,1,0,1
219,4,2015-08-06,1.0,1,0,1
220,4,2015-08-06,1.0,1,0,1
221,4,2015-08-06,1.0,1,0,1
224,4,2015-08-06,1.0,1,0,1
226,4,2015-08-06,1.0,1,0,1
227,4,2015-08-06,1.0,1,0,1
228,4,2015-08-06,1.0,1,0,1
229,4,2015-08-06,1.0,1,0,1
230,4,2015-08-06,1.0,1,0,1
231,4,2015-08-06,1.0,1,0,1
233,4,2015-08-06,1.0,1,0,1
234,4,2015-08-06,1.0,1,0,1
235,4,2015-08-06,1.0,1,0,1
238,4,2015-08-06,1.0,1,0,1
239,4,2015-08-06,1.0,1,0,1
241,4,2015-08-06,1.0,1,0,1
242,4,2015-08-06,1.0,1,0,1
243,4,2015-08-06,1.0,1,0,1
244,4,2015-08-06,1.0,1,0,1
245,4,2015-08-06,1.0,1,0,1
246,4,2015-08-06,1.0,1,0,1
247,4,2015-08-06,1.0,1,0,1
248,4,2015-08-06,1.0,1,0,1
249,4,2015-08-06,1.0,1,0,1
250,4,2015-08-06,1.0,1,0,1
251,4,2015-08-06,1.0,1,0,1
252,4,2015-08-06,1.0,1,0,1
253,4,2015-08-06,1.0,1,0,1
254,4,2015-08-06,1.0,1,0,1
255,4,2015-08-06,1.0,1,0,1
256,4,2015-08-06,1.0,1,0,1
258,4,2015-08-06,1.0,1,0,1
259,4,2015-08-06,1.0,1,0,1
262,4,2015-08-06,1.0,1,0,1
263,4,2015-08-06,1.0,1,0,1
265,4,2015-08-06,1.0,1,0,1
267,4,2015-08-06,1.0,1,0,1
268,4,2015-08-06,1.0,1,0,1
269,4,2015-08-06,1.0,1,0,1
272,4,2015-08-06,1.0,1,0,1
273,4,2015-08-06,1.0,1,0,1
274,4,2015-08-06,1.0,1,0,1
275,4,2015-08-06,1.0,1,0,1
277,4,2015-08-06,1.0,1,0,1
278,4,2015-08-06,1.0,1,0,1
279,4,2015-08-06,1.0,1,0,1
280,4,2015-08-06,1.0,1,0,1
281,4,2015-08-06,1.0,1,0,1
283,4,2015-08-06,1.0,1,0,1
284,4,2015-08-06,1.0,1,0,1
285,4,2015-08-06,1.0,1,0,1
287,4,2015-08-06,1.0,1,0,1
288,4,2015-08-06,1.0,1,0,1
289,4,2015-08-06,1.0,1,0,1
290,4,2015-08-06,1.0,1,0,1
294,4,2015-08-06,1.0,1,0,1
295,4,2015-08-06,1.0,1,0,1
296,4,2015-08-06,1.0,1,0,1
297,4,2015-08-06,1.0,1,0,1
298,4,2015-08-06,1.0,1,0,1
299,4,2015-08-06,1.0,1,0,1
300,4,2015-08-06,1.0,1,0,1
301,4,2015-08-06,1.0,1,0,1
302,4,2015-08-06,1.0,1,0,1
303,4,2015-08-06,1.0,1,0,1
304,4,2015-08-06,1.0,1,0,1
305,4,2015-08-06,1.0,1,0,1
306,4,2015-08-06,1.0,1,0,1
308,4,2015-08-06,1.0,1,0,1
309,4,2015-08-06,1.0,1,0,1
310,4,2015-08-06,1.0,1,0,1
311,4,2015-08-06,1.0,1,0,1
312,4,2015-08-06,1.0,1,0,1
314,4,2015-08-06,1.0,1,0,1
315,4,2015-08-06,1.0,1,0,1
316,4,2015-08-06,1.0,1,0,1
317,4,2015-08-06,1.0,1,0,1
319,4,2015-08-06,1.0,1,0,1
320,4,2015-08-06,1.0,1,0,1
323,4,2015-08-06,1.0,1,0,1
325,4,2015-08-06,1.0,1,0,1
326,4,2015-08-06,1.0,1,0,1
328,4,2015-08-06,1.0,1,0,1
329,4,2015-08-06,1.0,1,0,1
330,4,2015-08-06,1.0,1,0,1
331,4,2015-08-06,1.0,1,0,1
333,4,2015-08-06,1.0,1,0,1
334,4,2015-08-06,1.0,1,0,1
335,4,2015-08-06,1.0,1,0,1
336,4,2015-08-06,1.0,1,0,1
337,4,2015-08-06,1.0,1,0,1
338,4,2015-08-06,1.0,1,0,1
339,4,2015-08-06,1.0,1,0,1
340,4,2015-08-06,1.0,1,0,1
341,4,2015-08-06,1.0,1,0,1
342,4,2015-08-06,1.0,1,0,1
343,4,2015-08-06,1.0,1,0,1
344,4,2015-08-06,1.0,1,0,1
345,4,2015-08-06,1.0,1,0,1
346,4,2015-08-06,1.0,1,0,1
347,4,2015-08-06,1.0,1,0,1
348,4,2015-08-06,1.0,1,0,1
350,4,2015-08-06,1.0,1,0,1
351,4,2015-08-06,1.0,1,0,1
352,4,2015-08-06,1.0,1,0,1
353,4,2015-08-06,1.0,1,0,1
354,4,2015-08-06,1.0,1,0,1
355,4,2015-08-06,1.0,1,0,1
356,4,2015-08-06,1.0,1,0,1
358,4,2015-08-06,1.0,1,0,1
359,4,2015-08-06,1.0,1,0,1
362,4,2015-08-06,1.0,1,0,1
364,4,2015-08-06,1.0,1,0,1
365,4,2015-08-06,1.0,1,0,1
367,4,2015-08-06,1.0,1,0,1
368,4,2015-08-06,1.0,1,0,1
369,4,2015-08-06,1.0,1,0,1
370,4,2015-08-06,1.0,1,0,1
371,4,2015-08-06,1.0,1,0,1
372,4,2015-08-06,1.0,1,0,1
373,4,2015-08-06,1.0,1,0,1
377,4,2015-08-06,1.0,1,0,1
378,4,2015-08-06,1.0,1,0,1
379,4,2015-08-06,1.0,1,0,1
380,4,2015-08-06,1.0,1,0,1
383,4,2015-08-06,1.0,1,0,1
385,4,2015-08-06,1.0,1,0,1
386,4,2015-08-06,1.0,1,0,1
387,4,2015-08-06,1.0,1,0,1
388,4,2015-08-06,1.0,1,0,1
389,4,2015-08-06,1.0,1,0,1
391,4,2015-08-06,1.0,1,0,1
392,4,2015-08-06,1.0,1,0,1
393,4,2015-08-06,1.0,1,0,1
394,4,2015-08-06,1.0,1,0,1
395,4,2015-08-06,1.0,1,0,1
397,4,2015-08-06,1.0,1,0,1
398,4,2015-08-06,1.0,1,0,1
399,4,2015-08-06,1.0,1,0,1
403,4,2015-08-06,1.0,1,0,1
404,4,2015-08-06,1.0,1,0,1
405,4,2015-08-06,1.0,1,0,1
406,4,2015-08-06,1.0,1,0,1
407,4,2015-08-06,1.0,1,0,1
408,4,2015-08-06,1.0,1,0,1
409,4,2015-08-06,1.0,1,0,1
410,4,2015-08-06,1.0,1,0,1
411,4,2015-08-06,1.0,1,0,1
412,4,2015-08-06,1.0,1,0,1
413,4,2015-08-06,1.0,1,0,1
414,4,2015-08-06,1.0,1,0,1
415,4,2015-08-06,1.0,1,0,1
416,4,2015-08-06,1.0,1,0,1
417,4,2015-08-06,1.0,1,0,1
418,4,2015-08-06,1.0,1,0,1
420,4,2015-08-06,1.0,1,0,1
421,4,2015-08-06,1.0,1,0,1
422,4,2015-08-06,1.0,1,0,1
424,4,2015-08-06,1.0,1,0,1
425,4,2015-08-06,1.0,1,0,1
426,4,2015-08-06,1.0,1,0,1
